set_no,name,theme_group,theme,subtheme,year,dimensions,weight,piece_cnt,minifig_cnt,inventory_url,minifig_url,store_price,current_price,rating_value,rating_votes,tags,set_type,packaging,notes
COMCON022-1,Bizarro (SDCC 2012 exclusive),Licensed,DC Comics Super Heroes,Promotional Exclusive Minifigure,2012,,,4,1,,/minifigs/inset-COMCON022-1,,"New: $415, Used: Not known",,,"Bizarro, SDCC",Other,Other,Promotional figure given to raffle winners at the San Diego Comic Convention July 2012.
COMCON023-1,Spider-Man in Black Symbiote Costume ,Licensed,Marvel Super Heroes,Comics,2012,,,4,1,,/minifigs/inset-COMCON023-1,,"New: $515, Used: $251",,,"Spider-Man, SDCC, Symbiote",Other,Other,Promotional figure given to raffle winners at the San Diego Comic Convention July 2012.
COMCON024-1,Luke Skywalker's Landspeeder - Mini - New York Comic-Con 2012 Exclusive,Licensed,Star Wars,Episode IV,2012,,,110,1,,/minifigs/inset-COMCON024-1,,"New: $173, Used: $20",,,"Luke Skywalker, Tatooine, NYCC",Other,Other,Exclusive 'Mini Buiding Set' in 'Tin' Packaging. Available to the first 200 customers each day of the New York Comic Convention 2012. The design on the tin and instruction booklet differs from that of the constructed vehicle.
COMCON025-1,Shadow Leonardo,Licensed,Teenage Mutant Ninja Turtles,Promotional,2012,,,7,1,,/minifigs/inset-COMCON025-1,,"New: Not known, Used: Not known",,,"Leonardo, Cartoon, Nickelodeon",Other,Other,"Exclusive minifigure given away via raffle at the New York Comic Con in October, to promote the new LEGO® Teenage Mutant Ninja Turtles™ license. "
COMCON026-1,Kraang,Licensed,Teenage Mutant Ninja Turtles,Promotional,2012,,,,1,,/minifigs/inset-COMCON026-1,,"New: $514, Used: Not known",,,"The Kraang, Cartoon, Nickelodeon",Other,Other,"Exclusive minifigure available to the first 300 people to visit the LEGO® Store at Rockefeller Center on October 13th, dressed as a Teenage Mutant Ninja Turtle™. "
COSTAMESA-1,"Costa Mesa, Exclusive Minifigure Pack",Miscellaneous,Promotional,LEGO brand store opening set,2012,,,15,3,,/minifigs/inset-COSTAMESA-1,$0.00,"New: $200, Used: Not known",,,USA,Other,Blister pack,"[US] LEGO Store Grand Opening Exclusive Set, South Coast Plaza, Costa Mesa, CA., March 11, 2011. Free with minimum purchase of $35. Limited to 500 sets."
ELIZABETH-1,Elizabeth Exclusive Minifigure Pack,Miscellaneous,Promotional,LEGO brand store opening set,2012,,,15,0,,,$0.00,"New: $73, Used: Not known",,,"Construction, USA",Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Elizabeth, NJ. Free with minimum purchase. Limited to 500 sets. [US]"
ESSEN-1,"Essen, Germany, Exclusive Minifigure Pack",Miscellaneous,Promotional,LEGO brand store opening set,2012,,,,0,,,"£0.00, $0.00","New: Not known, Used: Not known",,,Germany,Other,Blister pack,"[DE] LEGO Store Grand Opening Exclusive Set, Essen, Germany, September 28 - 30, 2012. Free with minimum purchase. Packaging does not state store name, event or edition quantity."
HEROBOX-1,Limited Edition Box Set,Miscellaneous,Games,Heroica,2012,,,,0,,,,"New: Not known, Used: Not known",,,,Other,Box,Limited Edition cube box set containing the first four LEGO Heroica games. [IT] 
ICECREAM-1,Ice Cream Stand,Girls,Friends,Promotional,2012,,,14,0,,,"£0.00, $0.00","New: Not known, Used: Not known",,,Friends,Other,None (loose parts),"LEGO brand store 'Build Event' exclusive promotional set. Available Monday 12th March and Tuesday 13th March, 2012 [UK/US/CAN] "
ISBN0756666937-1,"The LEGO Book, Expanded and fully revised",Miscellaneous,Books,Dorling Kindersley,2012,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,
ISBN0756692547-1,LEGO Friends: Brickmaster,Miscellaneous,Books,Dorling Kindersley,2012,,,0,0,,,£18.99,"New: Not known, Used: Not known",,,Dk Brickmaster,Book,,Contains 11902-1 
ISBN0756692555-1,LEGO Ninjago: Fight the Power of the Snakes: Brickmaster,Miscellaneous,Books,Dorling Kindersley,2012,,,156,2,,/minifigs/inset-ISBN0756692555-1,£18.99,"New: Not known, Used: Not known",,,"Cole, Lasha",Book,Other,Contains 11903-1 
ISBN0756692571-1,LEGO Harry Potter: Characters of the Magical World,Miscellaneous,Books,Dorling Kindersley,2012,,,4,1,,/minifigs/inset-ISBN0756692571-1,£14.99,"New: Not known, Used: Not known",3.0,1review,Harry Potter,Book,Other,
ISBN0756697875-1,LEGO Batman: Visual Dictionary,Miscellaneous,Books,Dorling Kindersley,2012,,,4,1,,/minifigs/inset-ISBN0756697875-1,£16.99,"New: Not known, Used: Not known",4.0,2,Batman,Book,Other,Published by Dorling Kindersley
ISBN075669812X-1,LEGO Ninjago: Character Encyclopedia,Miscellaneous,Books,Dorling Kindersley,2012,,,5,1,,/minifigs/inset-ISBN075669812X-1,£14.99,"New: Not known, Used: Not known",4.0,1review,Lloyd Garmadon,Book,Other,Published by Dorling Kindersley
ISBN0805094644-1,Amazing ABC,Miscellaneous,Books,Henry Holt & Company,2012,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Sean Kenney
ISBN1468083996-1,Brickdiction: A Seven Step Recovery Guide for People Addicted to LEGO,Miscellaneous,Books,CreateSpace,2012,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Bill Deen
ISBN1470108011-1,The 2011 LEGO Minifigure Catalog: 1st Edition,Miscellaneous,Books,CreateSpace/Bartneck,2012,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Christoph Bartneck
ISBN1470108070-1,The Harry Potter LEGO Minifigure Catalog: 1st Edition,Miscellaneous,Books,CreateSpace/Bartneck,2012,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Christoph Bartneck
ISBN1470108100-1,The Star Wars LEGO Minifigure Catalog: 1st Edition,Miscellaneous,Books,CreateSpace/Bartneck,2012,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Christoph Bartneck
ISBN1470113619-1,The Complete LEGO Figure Catalog: 1st Edition,Miscellaneous,Books,CreateSpace/Bartneck,2012,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Christoph Bartneck
ISBN1593274122-1,LEGO Heavy Weapons,Miscellaneous,Books,No Starch Press,2012,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Jack Streat
ISBN1593274343-1,The Unofficial LEGO Technic Builder's Guide,Miscellaneous,Books,No Starch Press,2012,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Pawel ‘Sariel’ Kmiec
ISBN1593274416-1,The Unofficial LEGO Builder's Guide 2nd edition,Miscellaneous,Books,No Starch Press,2012,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Allan Bedford
ISBN1593274424-1,"The LEGO Adventure Book, Vol. 1: Cars, Castles, Dinosaurs & More!",Miscellaneous,Books,No Starch Press,2012,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Megan Rothrock
ISBN1844681254-1,Building a History: The LEGO Group,Miscellaneous,Books,Remember When,2012,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,Author: Sarah Herman
ISBN3868526587-1,Build Your Own City: The Big Unofficial Lego Builders Book,Miscellaneous,Books,Heel-Verlag,2012,,,,0,,,,"New: Not known, Used: Not known",,,,Book,,"Authors: Joachim Klang, Oliver Albrecht"
LCP2012-1,Iron Man & Captain America (2012 Collectors Preview),Licensed,Marvel Super Heroes,Comics ,2012,,,7,2,,/minifigs/inset-LCP2012-1,,"New: Not known, Used: Not known",,,"Captain America, Iron Man, Polybag, Avengers",Other,Polybag,"Promotional comic book variant figures of Iron Man and Captain America (Bucky Barnes) Initially given out at the International Toy Fair in New York, USA, February 12th 2012. Limited to 125 sets. [US] Also available as competition prizes to promote LEGO Super Heroes Movie Maker App. [Worldwide] Exact circulation amount unknown?"
LOTRPC-1,Lord Of The Rings Project Case,Miscellaneous,Gear,Storage,2012,,,,0,,,$13.99,"New: Not known, Used: Not known",,,"Baseplate, Storage",Gear,None (loose parts),Exclusive Toys R' Us 'Lord Of The Rings' project case including a Green 32x32 building baseplate. Also available free with any LEGO purchase over $60. [US]
LOTRSWORD-1,Sword,Licensed,The Lord of the Rings,Promotional,2012,,,31,0,,,$6.00,"New: Not known, Used: Not known",,,,Other,None (loose parts),Promotional set available from July 16 - August 5th 2012 at LEGO Brand Stores. 'Build a Sword to protect you on your Journey for the ring' as part of an in-store LOTR promotion. [US]
LYNNWOOD-1,Lynnwood Exclusive Minifigure Pack,Miscellaneous,Promotional,LEGO brand store opening set,2012,,,,0,,,,"New: $133, Used: Not known",,,USA,Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Alderwood Mall, Lynwood, WA, USA."
MANCHESTER-1,"Manchester, UK, Exclusive Minifigure Pack",Miscellaneous,Promotional,LEGO brand store opening set,2012,,,12,3,,/minifigs/inset-MANCHESTER-1,,"New: $128, Used: Not known",,,"Minifigure Pack, United Kingdom",Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Manchester, England. Free with minimum purchase. Sunday August 26, 2012. Limited to 300 sets. [UK]"
NASHVILLE-1,Nashville Exclusive Minifigure Pack,Miscellaneous,Promotional,LEGO brand store opening set,2012,,,15,3,,/minifigs/inset-NASHVILLE-1,$0.00,"New: Not known, Used: Not known",,,"Camera, USA, Pirates",Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Nashville, TN. Free with minimum purchase. Limited to 500 sets. [US]"
NINJAGODVD-1,Ninjago: Masters of Spinjitzu DVD,Miscellaneous,Gear,Digital media,2012,,,,0,,,$14.97,"New: Not known, Used: Not known",,,,Gear,Plastic box,
OVERLANDPARK-1,Overland Park Exclusive Minifigure Pack,Miscellaneous,Promotional,LEGO brand store opening set,2012,,,15,3,,/minifigs/inset-OVERLANDPARK-1,,"New: $125, Used: Not known",,,"Octan, USA",Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Overland Park, KS. Includes three minifigures. Free with minimum purchase. Limited to 500 sets."
PAB1-1,Rabbit,Miscellaneous,Promotional,LEGO brand stores,2012,,,61,0,,,,"New: Not known, Used: Not known",,,Brick Built Animals,Other,None (loose parts),Promotional set available to build from the 'Pick-A-Brick' wall from the 1st April. [UK/US]
PAB10-1,Chef,Miscellaneous,Promotional,LEGO brand stores,2012,,,73,0,,,£6.00,"New: Not known, Used: Not known",,,Brick Built Figure,Other,None (loose parts),Promotional set available to build from the 'Pick-A-Brick' wall from the 1st November. [UK/US]
PAB11-1,Santa,Miscellaneous,Promotional,LEGO brand stores,2012,,,56,0,,,,"New: Not known, Used: Not known",,,"Christmas, Seasonal",Other,None (loose parts),Promotional set available to build from the 'Pick-A-Brick' wall from the 1st December. [UK/US]
PAB2-1,Artist,Miscellaneous,Promotional,LEGO brand stores,2012,,,,0,,,,"New: Not known, Used: Not known",,,"Brick Built Figure, Fine Arts",Other,None (loose parts),Promotional set available to build from the 'Pick-A-Brick' wall from the 1st May. [UK/US]
PAB3-1,Royal Guard (Limited Edition PAB Model),Miscellaneous,Promotional,LEGO brand stores,2012,,,88,0,,,£6.00,"New: Not known, Used: Not known",,,"Brick Built Figure, United Kingdom",Other,None (loose parts),Promotional set available to build from the 'Pick-A-Brick' wall 2nd-5th June to celebrate the Queen's Diamond Jubilee. [UK]
PAB4-1,Batman & Robin (Limited Edition PAB Model),Miscellaneous,Promotional,LEGO brand stores,2012,,,61,0,,,£11.00,"New: Not known, Used: Not known",,,"Brick Built Figure, Dc Comics Super Heroes",Other,None (loose parts),Promotional set available to build from the 'Pick-A-Brick' wall from the 1st June (US) and 6th June (UK). Includes instructions and sticker sheet. [UK/US]
PAB5-1,Patriot,Miscellaneous,Promotional,LEGO brand stores,2012,,,66,0,,,£6.00,"New: Not known, Used: Not known",,,"USA, Seasonal",Other,None (loose parts),Promotional set available to build from the 'Pick-A-Brick' wall from the 1st July to celebrate 'Independence Day'. [US]
PAB6-1,Zoo Keeper,Miscellaneous,Promotional,LEGO brand stores,2012,,,58,0,,,£6.00,"New: Not known, Used: Not known",,,"Bird, Zoo",Other,None (loose parts),Promotional set available to build from the 'Pick-A-Brick' wall from the 1st July. [UK]
PAB7-1,Surfer,Miscellaneous,Promotional,LEGO brand stores,2012,,,67,0,,,£6.00,"New: Not known, Used: Not known",,,Surfing,Other,None (loose parts),Promotional set available to build from the 'Pick-A-Brick' wall from the 1st August. [UK/US]
PAB8-1,Pirate,Miscellaneous,Promotional,LEGO brand stores,2012,,,75,0,,,£6.00,"New: Not known, Used: Not known",,,"Parrot, Pirates",Other,None (loose parts),Promotional set available to build from the 'Pick-A-Brick' wall from the 1st September. [UK/US]
PAB9-1,Monster,Miscellaneous,Promotional,LEGO brand stores,2012,,,50,0,,,£6.00,"New: Not known, Used: Not known",2.0,1review,"Spooky, Halloween, Seasonal",Other,None (loose parts),Promotional set available to build from the 'Pick-A-Brick' wall from the 1st October. [UK/US]
PEABODY-1,Northshore Mall Exclusive Minifigure Pack,Miscellaneous,Promotional,LEGO brand store opening set,2012,,,15,3,,/minifigs/inset-PEABODY-1,,"New: Not known, Used: Not known",,,"Construction, USA",Other,Blister pack,"LEGO Store Grand Opening Exclusive Set Northshore Mall, Peabody, MA. May 27, 2012. Free with minimum purchase. Limited to 500 sets. [US]"
SAARBRUCKEN-1,"Saarbrücken, Germany Exclusive Minifigure Pack",Miscellaneous,Promotional,LEGO brand store opening set,2012,,,15,3,,/minifigs/inset-SAARBRUCKEN-1,$0.00,"New: Not known, Used: Not known",,,Germany,Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Saarbrücken, Germany. Free with minimum purchase. Limited to 500 sets."
SHEFFIELD-1,"Sheffield, UK, Exclusive Minifigure Pack",Miscellaneous,Promotional,LEGO brand store opening set,2012,,,14,3,,/minifigs/inset-SHEFFIELD-1,,"New: $112, Used: Not known",,,"Minifigure Pack, United Kingdom",Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Sheffield, England. Free with minimum purchase. Sunday September 02, 2012. Limited to 300 sets. [UK]"
STRATFORD-1,"Westfield Stratford, UK Exclusive Minifigure Pack",Miscellaneous,Promotional,LEGO brand store opening set,2012,,,14,3,,/minifigs/inset-STRATFORD-1,£0.00,"New: Not known, Used: Not known",,,"Octan, Construction, London",Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Westfield Stratford, London, UK. Includes three minifigures. Free with minimum purchase. Limited to 500 sets."
THESTIG-1,Top Gear The Stig Key Chain,Miscellaneous,Gear,Key Chains/Miscellaneous,2012,,,,0,,,£2.49,"New: Not known, Used: Not known",,,,Gear,Tag,"Available on offer for readers of Top Gear magazine in the UK, October 2012."
TRU02-1,Lemonade Stand,Girls,Friends,Promotional,2012,,,14,0,,,,"New: Not known, Used: Not known",4.5,2,"Cat, Friends",Other,None (loose parts),"[US] Toys 'R' Us in store Launch N' Build Event Exclusive Promotional set. Available Saturday, February 4th 12-2pm. US Only."
TRUSHIELD-1,Batman Shield,Miscellaneous,Promotional,Toys R Us,2012,,,257,0,,,,"New: Not known, Used: Not known",,,Mosaic,Other,None (loose parts),"Toys 'R' Us in store 'Build Event' exclusive promotional set. Available Saturday, June 16th 2-4pm. Includes instructions. [US]"
TRUSHIELD-2,Superman Shield,Miscellaneous,Promotional,Toys R Us,2012,,,257,0,,,,"New: Not known, Used: Not known",,,Mosaic,Other,None (loose parts),"Toys 'R' Us in store 'Build Event' exclusive promotional set. Available Saturday, June 16th 2-4pm. Includes instructions. [US]"
VANCOUVER-1,"Vancouver, Canada Exclusive Minifigure Pack",Miscellaneous,Promotional,LEGO brand store opening set,2012,,,15,3,,/minifigs/inset-VANCOUVER-1,$0.00,"New: $99, Used: Not known",,,"Pirates, Canada",Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Vancouver, Canada. Free with minimum purchase. Limited to 500 sets. "
VICTOR-1,Victor Exclusive Minifigure Pack,Miscellaneous,Promotional,LEGO brand store opening set,2012,,,15,3,,/minifigs/inset-VICTOR-1,$0.00,"New: Not known, Used: Not known",,,USA,Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Victor, NY. Free with minimum purchase. Limited to 500 sets. [US]"
WAUWATOSA-1,Wauwatosa Exclusive Minifigure Pack,Miscellaneous,Promotional,LEGO brand store opening set,2012,,,15,3,,/minifigs/inset-WAUWATOSA-1,$0.00,"New: $121, Used: Not known",,,"Construction, USA",Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Wauwatosa, WI. Free with minimum purchase. Limited to 500 sets. [US]"
WOODLANDS-1,Woodlands Exclusive Minifigure Pack,Miscellaneous,Promotional,LEGO brand store opening set,2012,,,,0,,,,"New: Not known, Used: Not known",,,USA,Other,Blister pack,"LEGO Store Grand Opening Exclusive Set, Woodlands Mall Woodlands, TX. Free with minimum purchase. Limited to 500 sets. [US]"
9664-1,FLL Challenge 2013 Nature's Fury,Educational,Education,FIRST LEGO League,2013,,,2031,3,/inventories/9664-1,/minifigs/inset-9664-1,,"New: $150, Used: $167",,,,Normal,,
10232-1,Palace Cinema,Model making,Creator Expert,Modular Buildings,2013,,,2196,6,/inventories/10232-1,/minifigs/inset-10232-1,"£129.99, $149.99, 139.99€","New: $179, Used: $163",4.0,10,"D2c, Baseplate, Car, Camera, Lamppost, Convertible, Limousine, Cinema",Normal,Box,Connects with 10182-1 10185-1 10190-1 10197-1 10211-1 10218-1 10224-1 10243-1 10246-1 10251-1 10255-1 5002891-1 
10233-1,Horizon Express,Model making,Creator Expert,Trains,2013,53.5 x 27.8 x 8.6 cm (21.1 x 10.9 x 3.4 in),1.82Kg (4.01 lb),1351,6,/inventories/10233-1,/minifigs/inset-10233-1,"£79.99, $129.99","New: $206, Used: $155",4.8,6,"D2c, Bathroom",Normal,Box,
10234-1,Sydney Opera House,Model making,Creator Expert,Buildings,2013,,5.54Kg (12.2 lb),2989,0,/inventories/10234-1,,"£249.99, $319.99, 279.99€","New: $294, Used: $224",5.0,3,"D2c, Baseplate, Lamppost, Australia, Sydney",Normal,Box,
10235-1,Winter Village Market,Model making,Creator Expert,Winter Village,2013,47.5 x 37.1 x 6.5 cm (18.7 x 14.6 x 2.6 in),,1261,9,/inventories/10235-1,/minifigs/inset-10235-1,"£79.99, $99.99","New: $133, Used: $127",4.5,6,"D2c, Christmas, Shop, Cat, Horse, Fairground, Lamppost, Bear, Carousel, Arcade",Normal,Box,
10236-1,Ewok Village,Licensed,Star Wars,Ultimate Collector Series,2013,58.2 x 48 x 9.1 cm (22.9 x 18.9 x 3.6 in),3.15Kg (6.94 lb),1990,17,/inventories/10236-1,/minifigs/inset-10236-1,"£199.99, $249.99, 249.99€","New: $274, Used: $245",4.8,5,"C-3PO, Chewbacca, Chief Chirpa, Endor Rebel Trooper, Ewok Warrior, Han Solo, Logray, Luke Skywalker, Princess Leia, R2-D2, Scout Trooper, Stormtrooper, Teebo, Wicket W. Warrick, D2c, Musical, Spider, Droid, Forest, Catapult, Mushroom, Throne",Normal,Box,
10237-1,Tower of Orthanc,Licensed,The Lord of the Rings,The Two Towers,2013,48 x 58.2 x 9.1 cm (18.9 x 22.9 x 3.6 in),3.18Kg (7 lb),2359,5,/inventories/10237-1,/minifigs/inset-10237-1,"£169.99, $199.99, 199.99€","New: $281, Used: $232",4.9,7,"Gandalf the Grey, Grima Wormtongue, Mordor Orc, Saruman, Uruk-Hai, D2c, Magic, Eagle, Orcs, Dungeon, Isengard",Normal,Box,
10240-1,Red Five X-wing Starfighter,Licensed,Star Wars,Ultimate Collector Series,2013,58.2 x 37.8 x 8.7 cm (22.9 x 14.9 x 3.4 in),2.32Kg (5.11 lb),1559,1,/inventories/10240-1,/minifigs/inset-10240-1,"£169.99, $199.99, 199.99€","New: $274, Used: $206",4.5,6,"R2-D2, D2c, Starfighter, Droid",Normal,Box,Unveiled at LEGOWorld Copenhagen in February 2013.
10250-1,Year of the Snake,Miscellaneous,Seasonal,Chinese New Year,2013,,,243,0,/inventories/10250-1,,,"New: $77, Used: $62",,,"Multibuild, Dinosaur, Snake, China",Normal,,"To celebrate the Chinese Year of the Snake. Available in Carrefour, China, January 2013."
10500-1,Horse Stable,Pre-school,Duplo,,2013,38.2 x 26.2 x 9.4 cm (15 x 10.3 x 3.7 in),0.78Kg (1.72 lb),44,2,/inventories/10500-1,/minifigs/inset-10500-1,"£24.99, $29.99, 20.99€","New: $27, Used: Not known",,,"Horse, Farm, Stable, Foal",Normal,Box,
10501-1,Zoo Friends,Pre-school,Duplo,Zoo,2013,,,5,0,/inventories/10501-1,,"£3.99, $4.99","New: $7, Used: $6",,,Penguin,Normal,Box,
10502-1,Zoo Bus,Pre-school,Duplo,Zoo,2013,,0.62Kg (1.37 lb),19,2,/inventories/10502-1,/minifigs/inset-10502-1,"£24.99, $29.99"," New: $42, Used: $28",,,"Camera, Bus, Lion, Zebra, Coach, Zoo, Ostrich",Normal,Box,
10503-1,Circus Show,Pre-school,Duplo,Circus,2013,,,25,1,/inventories/10503-1,/minifigs/inset-10503-1,"£7.99, $14.99","New: $11, Used: Not known",,,"Fish, Circus, Seal",Normal,Box,
